,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
7330,music/Metal&Rock/DeathMetal/Gojira/Gojira-TheWayOfAllFlesh/06-AllTheTearsmp3,0.21668733358955183, D#, major,0.27020958083832336,0.03389446037563615, 101.35080719,0.6756818956009399,0.20984321664183808,0.2655433711125409,0.9873651004937499,2.34246286731053e-12,0.3324031198318653
7331,music/Alternative&Punk/June-Patrickmp3,0.26596793212417713, B, major,0.25124750499001997,0.04729262033398175, 161.711212158,0.7293574242336721,0.24930343455788262,0.14790322084854907,0.9683205208829526,2.1266990943511162e-12,0.33242408224667025
7332,music/R&B&Soul/ONeal-B-My_Favorite_Thingsmp3,0.22184023287642746, G, minor,0.24476047904191617,0.04171874001437053, 100.011100769,0.7750218773432781,0.16881235563911107,0.22751854302313607,0.9797871853699804,3.4851840491687338e-12,0.33243242666396317
7333,music/Metal&Rock/AlternativeMetal/StepfatherFred-HelloLarryBrown/HelloLarryBrown-13-StepfatherFred-Fuckmp3,0.2806654646476238, D, minor,0.2467564870259481,0.045393730561230076, 115.549224854,0.667871481607646,0.30545971457459525,0.2125090778973091,0.9011201875865846,1.5829785866374958e-12,0.33247201798781495
7334,music/Metal&Rock/FolkMetal/Finntroll-Nifelvind/08-MotSkuggornasVärldmp3,0.19467428801167, D, minor,0.22729540918163674,0.045151320016687514, 150.176300049,0.7508723674983386,0.17536599162948022,0.29344869629384346,0.9730459111528964,2.1691012228289587e-12,0.3324817479733403
7335,music/Soundtracks&More/Bah__the_Humbugs-Santa_Pulled_Down_My_Icicle_Lightsmp3,0.2201631313391935, D, major,0.22704590818363274,0.04627471051891381, 126.008758545,0.8682534241213837,0.1898865208183761,0.1561801671446703,0.9522501285140796,1.5417824028167918e-12,0.332506748830224
7336,music/Metal&Rock/ProgressiveMetal/DreamTheater-DreamTheater/02TheEnemyInsidewav,0.22074112484028063, E, minor,0.21931137724550898,0.03833037160471328, 143.961898804,0.7581951907094305,0.20599212142568052,0.24726768060563553,0.9702493178804332,1.7538207349743776e-12,0.3325108980391796
7337,music/Country/Eddie_G-Ninety_To_Nothinmp3,0.2708004876880337, E, major,0.24925149700598803,0.04114512385268097, 166.468582153,0.7283990319444302,0.257328633448839,0.15020024753174607,0.9629745941027517,8.892768915259333e-13,0.33251245194691986
7338,music/Soundtracks&More/Dean_Stevenson-InMotionmp3,0.1548340767007273, C, major,0.23977045908183633,0.0459193105756144, 89.9735641479,0.7670713187894662,0.17582154892640237,0.30697194477619755,0.9698758865192412,2.9604573464861196e-12,0.3325330681715557
7339,music/EasyListening&Vocals/Emotions_of_an_Alien_Lover-Death_Turns_to_Lifemp3,0.22097366623253292, D#, major,0.2742015968063872,0.2660043708524822, 129.316314697,0.3881511714973172,0.2561294881702348,0.2953580112863653,0.9595024221342402,1.1782931026039867e-09,0.33254009101973164
7340,music/Songs/BackingTrack/GuitarHero0650/STEMS/RhythmGuitarsmp3,0.13255932818893829, D, minor,0.21631736526946108,0.08484260733647563, 126.244949341,0.4665239128404484,0.1491995703149726,0.6296995115904881,0.981297838640347,1.835202928313425e-11,0.3325550167749354
7341,music/NewAge/Thrill_Element-Darkness_In_Aquamp3,0.1716768550745511, C#, major,0.24900199600798403,0.07036261204539443, 91.9080047607,0.751645753851951,0.18847659214031368,0.28377776184585646,0.9455367101752593,1.1100970496008975e-11,0.3325597851440514
7342,music/Metal&Rock/AlternativeMetal/SerjTankian-ImperfectHarmonies/10-SerjTankian-LeftOfCentermp3,0.24078572303293896, A, minor,0.2440119760479042,0.03098652790561899, 161.585647583,0.7146431091362269,0.26146915563992346,0.20064065037088807,0.9679776459657515,7.807472806857858e-13,0.3325643485125041
