,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
59,music/Folk/Steve_Massey-Highway_62mp3,0.20457750476716152, D, major,0.1646977067407922, 122.932319641,0.581429273961161,0.1500862126469689,1.5321984738825459e-06,0.2201584460629115
60,music/Childrens's/Kids_For_Kids-God_Is_Lovemp3,0.15535446994763796, D, minor,0.20917303683113272, 88.5382537842,0.3323238465513873,0.40486443920256826,3.0055865084688474e-06,0.22034375962384695
61,music/Alternative&Punk/Iron_and_Wine-Lions_Manemp3,0.23671540836382501, G, major,0.17859624739402363, 88.5893936157,0.23278142074168795,0.4552261003052754,9.111706385742166e-06,0.22066565770223953
62,music/Childrens's/Sonic_Hedgehog-what_im_made_ofmp3,0.16784253565324653, A, major,0.19735927727588604, 88.9747390747,0.1585755752306619,0.579627401989774,7.134401394039672e-06,0.2206823849101925
63,music/Comedy&SpokenWord/Annie_Vox-Love_Not_Lovemp3,0.36007804399903803, F, major,0.18693537178596248, 89.6615905762,0.3073433073852238,0.2501869302388257,1.931937818303075e-06,0.22090911706937363
64,music/Rock&Pop/Allison_Crowe-By_Your_Sidemp3,0.17561415433154146, A#, major,0.21125781792911744, 111.28427124,0.590205943647067,0.12803244004063175,6.678741190177542e-06,0.22102340693790962
65,music/Jazz/Jazz_Conspiracy-Ballad_for_CJmp3,0.12308153662650183, C, minor,0.2404447533009034, 111.847862244,0.6013224328162948,0.14049955209267406,1.6968261008242728e-06,0.22106999433249497
66,music/Religious/Gene_A_Miller-How_Great_Thou_Artmp3,0.15399291138779667, A#, major,0.19874913134120917, 87.9622192383,0.5151367890264835,0.23754123724493792,2.071926988014444e-06,0.22108442818548305
67,music/Classical/Coral_de_S_Domingos-Acordaimp3,0.17094687914248632, D, minor,0.1862404447533009, 101.289955139,0.5868851610657773,0.16269718778665734,1.3016741324085462e-05,0.22135653789790916
68,music/Folk/Lowlander_Highlanders-Lost_Indianmp3,0.1603177403199355, D, major,0.13829047949965254, 135.332611084,0.62962852230663,0.17918823568386563,3.921554855331569e-06,0.22148577987298781
69,music/Comedy&SpokenWord/Tom_Domer-Dr_Atkins_Low_Carb_Christmasmp3,0.2122320366211797, C, major,0.19457956914523974, 150.761657715,0.5708319721261859,0.1302055404412637,5.040456856882291e-06,0.2215708317581452
70,music/Folk/Steve_Massey-Crooked_River_Railroadmp3,0.1966113198739535, D#, major,0.21195274496177902, 71.9128494263,0.5811939659843397,0.11909937498908771,3.5450306458497525e-07,0.2217715520624449
71,music/Childrens's/weerobbydee-Eat_And_Runmp3,0.13432741564079428, G#, major,0.19666435024322446, 89.992225647,0.5120683988340088,0.26887241065468787,4.038014067965696e-06,0.22238732267735667
72,music/Alternative&Punk/Cursive-A_Gentleman_Callermp3,0.1558458219518204, G, major,0.2293259207783183, 151.278030396,0.6225355611539011,0.10437092412167857,1.0802198910399119e-06,0.22241586164512187
73,music/Folk/Allison_Crowe-Rivermp3,0.14730194509137015, C, major,0.26268241834607364, 172.265686035,0.5623679869109566,0.14276037607203407,3.2286866953953427e-06,0.22302319102142598
74,music/Childrens's/Gabriel_Angel-rhinomp3,0.2493335576854696, A, minor,0.1931897150799166, 119.934989929,0.5732712685781806,0.0993700198010405,2.955805075177859e-06,0.2230335033899365
75,music/Soundtracks&More/Patrick_Kirst-Harsh_Rain_Main_Titlemp3,0.16503800539586685, C#, major,0.19666435024322446, 79.7315368652,0.591141712515633,0.16505364815032852,2.6904510573161247e-06,0.22358008135122204
76,music/Blues/Frank_Prinzel-Long_Shotmp3,0.21155313744095716, B, major,0.19874913134120917, 100.254638672,0.6268435644956915,0.08324584851913018,1.0934524455936652e-06,0.22407855504988672
77,music/Alternative&Punk/Stretch_Arm_Strong-The_Sound_Of_Names_Droppingmp3,0.23838524542493647, D, minor,0.17790132036136205, 88.4206390381,0.31545587021886023,0.38873149332436774,2.5604408539735436e-06,0.2240952979540761
78,music/Latin/Camping-This_Is_Where_We_Livemp3,0.21412038947489723, B, minor,0.17373175816539263, 87.2199554443,0.5499006372585001,0.18553645464227628,1.594692124963923e-06,0.22465816684663825
79,music/Hip-Hop/Sharpshooters-Japanese_Mathematicsmp3,0.39072848984684455, G, minor,0.17512161223071576, 88.9342880249,0.24198902485454163,0.3166681738677301,2.7855064277207644e-06,0.22490201726125197
80,music/Latin/Travalingua-Assovio-de-cobramp3,0.12492140219108169, A, minor,0.19805420430854762, 110.555923462,0.5878008160190599,0.2190413664016231,6.4098383037907e-06,0.22596483975172318
81,music/Folk/Janis_Ian-The_Great_Dividemp3,0.1306315542203784, D#, major,0.23071577484364142, 88.4179458618,0.3620009104402345,0.407294912838264,1.2033329464519548e-06,0.22612887113509297
82,music/Reggae/Ultima_Caida-Bastardomp3,0.12577873729496114, A#, major,0.207088255733148, 108.067008972,0.6021617542194773,0.19728124058465674,3.150883010114931e-06,0.22646262774305065
83,music/Classical/Virtual_Byrd_Choir-Mass_for_Five_Voices_--_1_Kyriemp3,0.13250608111016204, A#, minor,0.1744266851980542, 136.824523926,0.6174960072636563,0.20852275194619202,1.4740300079899627e-05,0.2265932531636289
84,music/Latin/La_Preferencia-Sueno_de_Amormp3,0.28103223142650474, C, minor,0.17581653926337734, 88.402557373,0.36353498137650103,0.31316950505457036,1.2264485506475158e-06,0.22671089671390082
