,id,scaled_rp,key,scale,scaled_levenshtein,scaled_mfcc,aggregated
6593,music/Metal&Rock/SymphonicMetal/WithinTemptation-LetUsBurn/WITHINTEMPTATION-WithinTemptation-MotherEarth(Live)mp3,0.23983557053192747, C#, minor,0.1010568031704095,0.2180392244779744,0.18631053272677045
6594,music/R&B&Soul/Dj_Catzy-Gimme_spacemp3,0.3462622589432214, C, minor,0.08388375165125496,0.1288350706054799,0.18632702706665208
6595,music/Oldschool/StrangerThings(Soundtrack)/23-'Mouthbreather'mp3,0.27149860888457167, A#, minor,0.0964332892998679,0.1910646271817032,0.18633217512204758
6596,music/Metal&Rock/Compilations/NaturmachtProductions-NaturmachtCompilationVolI/Streben-NaturmachtCompilationVolI-05PainfullySeduced(ByATruthfulReverie)mp3,0.22061917237543296, C#, minor,0.2043152796125055,0.13407690145043802,0.18633711781279216
6597,music/Jazz/Jazz_Conspiracy-Up_to_Get_Downmp3,0.3318011088732061, A#, minor,0.11382650814619111,0.11339907533992234,0.18634223078643986
6598,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Colony/11TheNewWordmp3,0.3018772201200088, G, minor,0.09577278731836196,0.161380174877298,0.1863433941052229
6599,music/Metal/InFlames-TheNewWordmp3,0.3018772201200088, G, minor,0.09577278731836196,0.161380174877298,0.1863433941052229
6600,music/Reggae/Tru_Believers-Never_Lose_Faithmp3,0.2409057644895311, G, major,0.15962131219726994,0.15850782659697843,0.18634496776125983
6601,music/Soundtracks&More/Dr_Elmo-Night_Before_Kwanzaamp3,0.4063003853956698, F, minor,0.07970057243505063,0.07314669054719788,0.1863825494593061
6602,music/Jazz&Klassik/BuddyRich-BluesCaravan(Remastered2015)/03-LateDate(Remastered2015)mp3,0.32440513977733587, C#, major,0.09489211800968736,0.1398690757363635,0.18638877784112892
6603,music/Songs/Metal/Rock/Baroness-ShockMemp3,0.33522343665303694, A#, major,0.09247027741083223,0.13148075278119062,0.18639148894835325
6604,music/Metal&Rock/Metalcore/ParkwayDrive/ParkwayDrive-Smoke'EmIfYouGot'Emmp3,0.3013583561704849, E, major,0.08146191105239982,0.17635518826367944,0.18639181849552136
6605,music/Songs/Metal/Core/ParkwayDrive-Smoke'EmIfYouGot'Emmp3,0.3013583561704849, E, major,0.08146191105239982,0.17635518826367944,0.18639181849552136
6606,music/EasyListening&Vocals/John_Rhyman-Still_Loving_Yoump3,0.3374785017370247, D, major,0.07507705856450902,0.1466373457450004,0.1863976353488447
6607,music/Folk/Serena_Matthews-Here_in_the_Bluemp3,0.2834360705915886, A, major,0.08564509026860415,0.19016486586006182,0.18641534224008485
6608,music/Metal&Rock/AlternativeMetal/Rammstein-Videos95-11/Seemannwav,0.2540073262930798, F#, minor,0.10127697049757815,0.20400609428755972,0.1864301303594059
6609,music/Childrens's/Mike_Burn_-_UK-Do_your_bestmp3,0.37767055980445646, E, major,0.06693086745926904,0.11472547617518407,0.1864423011463032
6610,music/Metal&Rock/MelodicDeathMetal/ArchEnemy/ArchEnemy-AsTheStagesBurn/09UnderBlackFlagsWeMarchmp3,0.2994928508454254, F, minor,0.09313077939233817,0.1667189412146992,0.18644752381748755
6611,music/Metal&Rock/PowerMetal/Helloween-RideTheSky/RidetheSky-TheVeryBestof1985-1998Disc2/Helloween-MrEgo(TakeMeDown)mp3,0.2626398552478295, F#, minor,0.10612065169528842,0.1906094123097234,0.1864566397509471
6612,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-October/PigSquealsAndBreakdowns-October-06Paragon-UnshakableFaithmp3,0.314758289452817, G, major,0.07551739321884632,0.16911829752580892,0.18646466006582407
6613,music/Metal&Rock/DeathMetal/SixFeetUnder/SixFeetUnder-TheNumberOfThePriest/05NeverSatisfiedmp3,0.2663425836947317, A, minor,0.13011889035667107,0.16294531682660787,0.1864689302926702
6614,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-31Maruta-MarchForward(IntoRegression)mp3,0.25697646347471226, F, major,0.08212241303390577,0.22036541661898698,0.1864880977092017
6615,music/Soundtracks&More/AAA-Pink_Panthermp3,0.3105215923503048, E, minor,0.07948040510788199,0.16949121623130559,0.18649773789649746
6616,music/Metal&Rock/AlternativeMetal/Raubtier-Bärsärkagång/07-Hymnmp3,0.3639166130617065, G#, minor,0.09114927344782034,0.1044778398041823,0.18651457543790304
6617,music/Modern&Soundtrack/Orchestral&Instrumental/Tiefenentspannung/05_ImmermehrGelassenheitundinnereRuhe1453mp3,0.055111122044773315, B, minor,0.2666226332012329,0.23789958543333184,0.1865444468931127
6618,music/Country/TROUBADOUR_TUNES-SHES_AS_GOOD_AS_GONEmp3,0.33418854191587233, C, major,0.0785997357992074,0.14686694404276163,0.18655174058594715
6619,music/Metal&Rock/Oldschool&Others/Pantera-CowboysFromHell/10_Pantera_Pantera-MessageInBloodmp3,0.2131381425355837, C, minor,0.13870541611624834,0.20784250656075512,0.18656202173752903
6620,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Colony/14Scorn-livemp3,0.3256415843331155, C, minor,0.07155438132981065,0.1624981736007228,0.186564713087883
6621,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-February/PigSquealsAndBreakdowns-February-13SkiesofGehenna-Disciplesmp3,0.23683077174868483, D, minor,0.09797446059004844,0.22490458145766745,0.18656993793213358
6622,music/Metal&Rock/SymphonicMetal/WithinTemptation-LetUsBurn/WithinTemptation-Sinéad(Live)mp3,0.32605894861098966, B, minor,0.07595772787318363,0.15771205534318736,0.18657624394245353
6623,music/Country/Alejandro_Escovedo-Castanetsmp3,0.35527589758686423, D, major,0.08872743284896521,0.11573503785147582,0.18657945609576843
6624,music/Modern&Soundtrack/Pop/TheBloodhoundGang/ShowUsYourHits[Explicit](BonusTrack)/07-ALapDanceIsSoMuchBetterWhenTheStripperIsCrying(AlbumVersion)mp3,0.382800592381206, D, major,0.08696609423161603,0.09000397176923385,0.1865902194606853
6625,music/Folk/Serena_Matthews-Silver_Trainmp3,0.32531353054204515, A#, minor,0.0722148833113166,0.16226347912962294,0.1865972976609949
6626,music/Modern&Soundtrack/Electronic/Detektivbyrån-Wermland/Detektivbyrån-Wermland-13DygnetRuntwav,0.2937423558162738, A#, major,0.08894760017613386,0.17712366090742093,0.18660453896660953
6627,music/World/CELTIC_TRIBE-step_it_out_marymp3,0.37854752223850885, F, major,0.07705856450902686,0.10425458196836676,0.1866202229053008
6628,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Colony/13OrdinaryStory-livemp3,0.31440598906702594, A#, minor,0.10744165565830031,0.1381074768458448,0.18665170719039037
6629,music/Childrens's/MediteraCoUk-Children_Songsmp3,0.27870709514001385, G, major,0.09929546455306032,0.18196353243278288,0.18665536404195235
6630,music/Metal&Rock/Atmospheric&Nichtmetallisches/Wardruna-GapVarGinnunga/03Bjarkanmp3,0.2348248437198256, D, major,0.1215323645970938,0.20361588538037492,0.1866576978990981
6631,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartThree/19Winter'sGate-TheExilemp3,0.3396825699071164, C, minor,0.09467195068251871,0.12562797623014915,0.18666083227326144
6632,music/Soundtracks&More/Duke_Ellington-Jingle_Bellsmp3,0.37620268545531776, C, major,0.07992073976221929,0.10388797126511302,0.1866704654942167
6633,music/World/Wylde_Nept-Barnyards_of_Delgattymp3,0.40045290398763583, G, major,0.0785997357992074,0.08098455104249312,0.1866790636097788
6634,music/Metal&Rock/PowerMetal/BlindGuardian-BeyondTheRedMirror/BlindGuardian-TwilightOfTheGodsmp3,0.29753684905882033, D#, major,0.07617789520035227,0.18639698683936498,0.1867039103661792
6635,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2016/AgoraphobicNosebleed-RelapseSampler2016-26NotADaughtermp3,0.2506084215143988, E, major,0.12417437252311757,0.18532990656972267,0.18670423353574636
6636,music/Childrens's/Terry_Grosvenor-Twenty_Froggies_Went_to_Schoolmp3,0.41005636740285173, A#, major,0.08146191105239982,0.06860068212117838,0.1867063201921433
6637,music/Metal&Rock/PowerMetal/Dragonforce-InhumanRampage/Dragonforce-TrailofBrokenHeartsmp3,0.28975748068393054, A, major,0.14200792602377807,0.12839051333591742,0.186718640014542
6638,music/Metal&Rock/Metalcore/Architects/Architects-Daybreaker/13-CracksIntheEarthmp3,0.3108701700931563, E, major,0.07793923381770146,0.1713626262963756,0.1867240100690778
6639,music/Oldschool/RaidtheArcade-Armada/12-RockYouLikeaHurricanemp3,0.2924189397794311, A, minor,0.0900484368119771,0.17771285861263247,0.18672674506801357
6640,music/Metal&Rock/AlternativeMetal/Pain-ComingHome/01_Pain_SameOldSongmp3,0.2737866341832577, B, minor,0.0785997357992074,0.20787849355125249,0.18675495451123916
6641,music/Songs/RockPop/Folky&Instrumental/MetroLastLight-BehindtheRedCurtainmp3,0.3635119321248207, D, minor,0.07287538529282254,0.12389295101631763,0.18676008947798695
6642,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/Covers/VoodooPeoplemp3,0.40448034243571146, C, minor,0.06759136944077498,0.08821865024592336,0.18676345404080327
6643,music/Electronic&Dance/John_Schmidt-Song_Of_The_Poormp3,0.22187969880721908, A, minor,0.15103478643769264,0.1873922013270219,0.18676889552397788
6644,music/Metal&Rock/RockPunkSkaetc/GreenDay-AmericanIdiot/10_GreenDay_Letterbombmp3,0.31978224317766385, A, major,0.07683839718185821,0.16369113259779935,0.18677059098577378
6645,music/Metal&Rock/PowerMetal/Sabaton-TheArtOfWarRe-Armed/16_Sabaton_ArtofWar(PreProductionDemo)mp3,0.3658520579527875, E, minor,0.07045354469396742,0.12403371792743326,0.1867797735247294
6646,music/Metal&Rock/BlackMetal/Uada-DevoidofLight/03-SNMmp3,0.21446925093637648, G, minor,0.11734918538088948,0.22856019318630155,0.18679287650118917
6647,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-DeceiverOfTheGods/10_WarriorsOfTheNorthmp3,0.24583647095030642, C#, minor,0.18163804491413474,0.13290844952897077,0.18679432179780397
6648,music/Religious/Anne_Brehm-Be_Still_And_Knowmp3,0.3312472257250572, B, major,0.0845442536327609,0.1446048381749649,0.1867987725109277
6649,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-TheBlackMarket/04TheBlackMarketmp3,0.3229311378920314, G#, major,0.09819462791721709,0.13928184725312145,0.1868025376874566
6650,music/Songs/Metal/Rock/NothingMore-Don'tStopmp3,0.3394380614478551, D, minor,0.08432408630559225,0.13671519363381265,0.18682578046242002
6651,music/Metal&Rock/SymphonicMetal/Nightwish-Once/09GhostLoveScoremp3,0.2611460212293432, A#, major,0.18339938353148394,0.11594223895430937,0.18682921457171217
6652,music/Religious/Jeff_Scott_Band-All_These_Daysmp3,0.36804670421243074, C, major,0.09445178335535007,0.09799767129764198,0.1868320529551409
6653,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-TheGallery/11-ofMelancholyBurningmp3,0.2579347145941901, D#, minor,0.14222809335094672,0.1603583867129539,0.18684039821936357
6654,music/Metal&Rock/Stoner&BandcampStuff/PetThePreacher-TheCaveAndTheSunlight/04Remainsmp3,0.3003898101313737, C, minor,0.1147071774548657,0.14546533407612675,0.18685410722078874
6655,music/Childrens's/Vili-Bellsmp3,0.3879022933391244, A, major,0.08058124174372523,0.09212760454491237,0.18687037987592067
6656,music/Metal&Rock/AlternativeMetal/StepfatherFred-HelloLarryBrown/HelloLarryBrown-07-StepfatherFred-BeADevil!mp3,0.3827557888909614, D, minor,0.0777190664905328,0.10014454522052084,0.186873133534005
6657,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Rasen/24BitWav/8OrbitCulture-TheUmbilicalCordwav,0.27634876789413515, E, minor,0.10700132100396301,0.17727115779691582,0.186873748898338
6658,music/Alternative&Punk/Rilo_Kiley-The_Execution_of_All_Thingsmp3,0.2896520936506273, A, major,0.0891677675033025,0.18180203459148295,0.1868739652484709
6659,music/Metal&Rock/Metalcore/BringMeTheHorizon-ThatsTheSpirit/03_BringMeTheHorizon_Thronemp3,0.3479625184542611, C, minor,0.08388375165125496,0.1287932084087769,0.18687982617143098
6660,music/Country/Shannah-How_Can_We_Go_Onmp3,0.34720659133135484, G, major,0.07419638925583444,0.13923857846929735,0.18688051968549554
6661,music/Jazz&Klassik/MarcinPatrzalek-Hush/09_Salt-Hortensja_Essex_Remixwav,0.3595523577869685, B, minor,0.09313077939233817,0.10803008901922012,0.18690440873284228
6662,music/EasyListening&Vocals/Timeless-Let_Me_Call_You_Sweetheart_Vocalmp3,0.25842880484910813, C, major,0.08014090708938794,0.22215303737124534,0.18690758310324715
6663,music/Metal&Rock/Metalcore/WhileSheSleeps/WhileSheSleeps-YouAreWe/03Feelmp3,0.3053915927172981, A#, major,0.08146191105239982,0.1738799844470416,0.18691116273891317
6664,music/Metal&Rock/FolkMetal/Skalmöld-VögguvisurYggdrasils/06-Skálmöld-Álfheimurmp3,0.2687411846662163, G, major,0.11889035667107001,0.17316434537954742,0.1869319622389446
6665,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-March/PigSquealsAndBreakdowns-March-01RoyalRevise-Consumedmp3,0.3186742133314235, C, minor,0.07837956847203875,0.163748164295608,0.18693398203302344
6666,music/Oldschool/StrangerThings(Soundtrack)/24-BacktoNaturemp3,0.3507648779378324, G, minor,0.0845442536327609,0.12552853052069,0.18694588736376108
6667,music/Metal&Rock/SymphonicMetal/Delain-ADecadeOfDelain/06ArmyofDollsmp3,0.2745748461741344, F, minor,0.11624834874504623,0.17004538991720267,0.18695619494546112
6668,music/Metal&Rock/SymphonicMetal/Delain-ADecadeOfDelain/08AprilRainmp3,0.28093583817348294, C, minor,0.11250550418317921,0.16745488923624138,0.18696541053096785
6669,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartThree/12AsOceans-WandererAboveTheMistmp3,0.24432924530036096, G, minor,0.07749889916336415,0.23907525422872025,0.18696779956414844
6670,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Fall/PigSquealsAndBreakdowns-Fall-04SilenceTheCarnage-LawsAreOnlyWordsmp3,0.27525193892045596, B, minor,0.09180977542932629,0.1938540192815828,0.186971911210455
6671,music/Jazz/8_Bold_Souls-Pachinkomp3,0.271804310346134, A, minor,0.16600616468516072,0.1231264475945456,0.18697897420861342
6672,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-SoundsOfAPlaygroundFading/InFlames-AllForMemp3,0.3377757860722948, F#, major,0.07661822985468957,0.14659625176126348,0.18699675589608264
6673,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-SoundsOfAPlaygroundFading/InFlames-DeliverUsmp3,0.3729789425572475, A#, minor,0.0785997357992074,0.1094246660502497,0.18700111480223489
6674,music/Metal&Rock/Metalcore/RiseOfTheNorthstar-DemonstratingMySaiyaStyle/02-SoundOfWolvesmp3,0.30276136428999745, C, minor,0.08212241303390577,0.17619765050612035,0.18702714261000786
6675,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2016/Sumerlands-RelapseSampler2016-08SeventhSealmp3,0.30753632920655855, A#, minor,0.08300308234258036,0.17054750905971944,0.1870289735362861
6676,music/Metal&Rock/DeathMetal/Gojira/Gojira-L'EnfantSauvage/03-Gojira-TheAxemp3,0.2663596320816446, G#, major,0.10215763980625275,0.19260057703830055,0.1870392829753993
6677,music/Metal&Rock/Metalcore/BringMeTheHorizon-ThatsTheSpirit/05_BringMeTheHorizon_FollowYoump3,0.35495703510004256, B, major,0.08674592690444738,0.11947014339225187,0.18705770179891393
6678,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2016/Lycus-RelapseSampler2016-31SolarChambermp3,0.19467762208638126, F#, minor,0.1732716864817261,0.19322992739586797,0.1870597453213251
6679,music/Folk/Virginia_La_Iacona-Con_Locuramp3,0.4176326705469564, D, minor,0.07683839718185821,0.06672527951266474,0.18706544908049313
6680,music/Metal&Rock/FolkMetal/Ensiferum-OneManArmy/02-Ensiferum-AxeofJudgementmp3,0.26782742407142623, D, minor,0.07595772787318363,0.2174919971684752,0.18709238303769501
6681,music/Metal&Rock/BlackMetal/Agrypnie-AetasCineris/05-Gnōsismp3,0.18750046533036743, C#, minor,0.18472038749449582,0.1890701299236392,0.1870969942495008
6682,music/Jazz&Klassik/Orgelsax-ConcertoEuropeo/04SuiteHelleniqueKritismp3,0.2607326102006083, D, minor,0.08960810215763981,0.21095084770028633,0.18709718668617814
6683,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-20TheArchivist-InThePeripheral(PartII)mp3,0.32682377054445927, E, major,0.09841479524438573,0.13605705151986716,0.18709853910290405
6684,music/Metal&Rock/TechnicalDeathMetal/Solipsismo/Solipsismo-SangreAntigua/018C2mp3,0.2942399710516743, B, minor,0.08718626155878467,0.17988452092854484,0.18710358451300127
6685,music/Metal&Rock/FolkMetal/Fejd-Eifur/Fejd-AlvasHallingmp3,0.29928777604632784, G, minor,0.07441655658300309,0.1876244829602141,0.187109605196515
6686,music/Metal&Rock/PowerMetal/Powerwolf-BlessedandPossessed/05-WeAretheWildmp3,0.3499068910996483, F#, major,0.08388375165125496,0.1276911690392257,0.18716060393004297
6687,music/Metal&Rock/FolkMetal/Arkona-Yav/01-_rkona-Zarozhdeniemp3,0.2514898972412185, C#, minor,0.16204315279612505,0.14797255397962014,0.18716853467232122
6688,music/Childrens's/Mr_Billy-Lets_Go_Writingmp3,0.2918269407208315, A, minor,0.08102157639806253,0.18867998593585997,0.187176167684918
6689,music/Folk/Virginia_La_Iacona-Repique_de_Asombromp3,0.42054588572514023, G, major,0.07639806252752092,0.06458743479711301,0.18717712768325803
6690,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/04-Hypnotizemp3,0.35596814445488617, F#, major,0.07485689123734038,0.1307558302386974,0.18719362197697464
6691,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Veto/07-HeavenShallBurn-HeavenShallBurnValhallamp3,0.264057243311086, C, minor,0.15015411712901805,0.1473751872492055,0.18719551589643654
6692,music/Country/The_Merritts_featuring_Randy_Howard-Clints_Songmp3,0.3877825428339486, D, major,0.07375605460149713,0.10006539764520869,0.18720133169355146
6693,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Rasen/08TheUmbilicalCordmp3,0.2764127281708336, E, minor,0.10788199031263761,0.17731338787025053,0.18720270211790724
6694,music/Modern&Soundtrack/Electronic/MerkabaMusic-100thCompilation/LuneCell-100thCompilation-29Kallistomp3,0.3105412597647724, E, minor,0.14641127256715103,0.1046956876895322,0.1872160733404852
6695,music/Rock&Pop/SWiLL-KillKillKillmp3,0.31794971453917403, G#, major,0.08212241303390577,0.1615990290134345,0.18722371886217146
6696,music/Metal&Rock/AlternativeMetal/Kvelertak-Kvelertak/09-Liktornmp3,0.23883144525056318, A, minor,0.13694407749889917,0.18596856204209097,0.18724802826385112
6697,music/Metal&Rock/DeathMetal/Death/Death-Symbolic/08Misanthropemp3,0.3003631586434267, D, minor,0.10127697049757815,0.1601152959987314,0.1872518083799121
6698,music/Songs/BackingTrack/ToreFagerheim/MetalGuitarStuff-BackingTracks-IntoTheVoid-TABS/MetalGuitarStuff-BackingTracks-IntoTheVoid-TABS-01IntoTheVoid-TABSmp3,0.2731042539662125, A, minor,0.12549537648612946,0.16319787495414526,0.18726583513549575
6699,music/Metal&Rock/PowerMetal/Dragonforce-InhumanRampage/Dragonforce-StormingtheBurningFieldsmp3,0.2972968538923263, E, minor,0.08718626155878467,0.1773327338531156,0.1872719497680755
6700,music/Metal&Rock/AlternativeMetal/LinkinPark-HybidTheory/05-LinkinPark-Crawlingmp3,0.3913360855414591, C#, minor,0.07881990312637605,0.09172215039731542,0.18729271302171688
6701,music/Metal&Rock/RockPunkSkaetc/Audioslave-Audioslave/04-WhatYouAremp3,0.36689983369339746, B, minor,0.07485689123734038,0.12015432900773891,0.1873036846461589
6702,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-AppealToReason/07TheStrengthToGoOnmp3,0.372270059099098, E, major,0.08036107441655659,0.10928770774426186,0.18730628041997213
6703,music/Country/Bobby_and_Blue_Ridge_Tradition-Running_Homemp3,0.4055101638364807, D, minor,0.07111404667547336,0.08530375270519162,0.18730932107238188
6704,music/Religious/Jeff_Scott_Band-Savior_Kingmp3,0.3852623465076898, C#, major,0.0841039189784236,0.09260003387927379,0.1873220997884624
6705,music/Metal&Rock/AlternativeMetal/Raubtier-Bärsärkagång/08-Förvildadmp3,0.3897045796216991, C#, minor,0.06847203874944958,0.10383201073749657,0.18733620970288176
6706,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Battles/14_InFlames_UsAgainstTheWorldmp3,0.33562479027189723, D#, major,0.08234258036107442,0.14409086042102745,0.18735274368466637
6707,music/Alternative&Punk/Death_Cab_for_Cutie-For_What_Reasonmp3,0.3137466529980881, C, major,0.07992073976221929,0.16839249857134028,0.18735329711054924
6708,music/Metal&Rock/AlternativeMetal/AlterBridge-Fortress/05TheUninvitedmp3,0.32119724281956535, C#, minor,0.0959929546455306,0.14487124577569427,0.18735381441359675
6709,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/TheWitcher3OST/15Widow-makermp3,0.2904816500387517, D, minor,0.07155438132981065,0.2000809804665299,0.18737233727836408
6710,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-ASenseOfPurpose/07MoveThroughMemp3,0.34204967666045855, G#, major,0.083223249669749,0.13688642938595072,0.18738645190538608
6711,music/Metal&Rock/Oldschool&Others/DeepPurple-PerfectStrangers/02-UnderTheGunmp3,0.3181673409042886, E, minor,0.10678115367679436,0.13722569819955116,0.1873913975935447
6712,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Rasen/05TheHasteToThePyremp3,0.2624083430951134, C#, minor,0.13232056362835756,0.1674778815257203,0.1874022627497304
6713,music/Alternative&Punk/Catch_22-Wine_Stained_Lipsmp3,0.357152208459571, G, major,0.07926023778071334,0.12581447886250122,0.18740897503426188
6714,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-June/PigSquealsAndBreakdowns-June-11ZombieEatingHorse-Pussmp3,0.3795004199997773, C#, minor,0.07661822985468957,0.10612386051295332,0.1874141701224734
6715,music/Modern&Soundtrack/Orchestral&Instrumental/YannTiersen-GoodbyeLenin!/02-PreparationsfortheLastTVFakemp3,0.3710839855261007, A, minor,0.08014090708938794,0.11101940042860657,0.18741476434803173
6716,music/Metal&Rock/MelodicDeathMetal/ChildrenOfBodom/ChildrenOfBodom-HolidayAtLakeBodom/01-HateCrewDeathrollmp3,0.3216619143121389, D, minor,0.0717745486569793,0.16881036314530537,0.18741560870480786
6717,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Rasen/24BitWav/5OrbitCulture-TheHasteToThePyrewav,0.2625587971686039, C#, minor,0.13232056362835756,0.16740544228898552,0.1874282676953157
6718,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-August/PigSquealsAndBreakdowns-August-02Cutliesthroat-Sinmp3,0.3409814428555531, B, minor,0.08476442095992955,0.1365402899352589,0.18742871791691385
6719,music/Metal&Rock/SymphonicMetal/BeyondTheBlack-LostInForever/01-BeyondTheBlack-LostInForevermp3,0.3175724757400631, G, minor,0.13430206957287538,0.11045338977109072,0.18744264502800975
6720,music/Metal&Rock/ProgressiveMetal/AnimalsAsLeaders-Weightless/07-NewEdenmp3,0.16714312652854849, C#, minor,0.07507705856450902,0.32010806743931725,0.1874427508441249
6721,music/Metal&Rock/ProgressiveMetal/MasterBootRecord-ccopy/06TRSINFOmp3,0.25476745374319654, E, minor,0.10391897842360194,0.2036516126932499,0.18744601495334945
6722,music/Metal&Rock/PowerMetal/BlindGuardian-ImaginationsThroughTheLookingGlass/Title1-I'mAlivewav,0.1375689520773303, F, minor,0.1732716864817261,0.25150149929203225,0.18744737928369623
6723,music/Metal&Rock/Stoner&BandcampStuff/Dirtwire-Dirtwire/Dirtwire-DIRTWIRE-03XiangZonemp3,0.31908647132915946, B, minor,0.11690885072655217,0.12640264867712428,0.18746599024427865
6724,music/Metal&Rock/BlackMetal/TheSpirit-SoundsFromTheVortex/06TheGreatMortalitywav,0.20423226287472765, G, minor,0.14288859533245266,0.2152781588787328,0.1874663390286377
6725,music/Blues/Flying_Tom-Leaving_the_citymp3,0.3606258296469834, A, minor,0.07551739321884632,0.1262624227610552,0.18746854854229497
6726,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Fall/PigSquealsAndBreakdowns-Fall-24AmongstPariahs-Fairytalemp3,0.4002104050966869, B, minor,0.0785997357992074,0.08372836430969985,0.18751283506853142
6727,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-VolumeII/PigSquealsAndBreakdowns-VolumeII-04TheBattleWithin-ConstrainedInMyCaptivitymp3,0.35490781714825914, A, major,0.08630559225011009,0.12132568066265574,0.18751303002034167
6728,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/CardiB-GangstaBitchMusicVol1/CardiB-GangstaBitchMusicVol1/17-OutroSkit(featuringLisaEvers)mp3,0.3098796505775796, F, minor,0.09379128137384413,0.15890647502688962,0.18752580232610447
6729,music/Electronic&Dance/Techno_Madness-Tetris_Thememp3,0.3523735209000705, A, minor,0.10435931307793923,0.10585416366234084,0.1875289992134502
6730,music/Metal&Rock/FolkMetal/Ensiferum-OneManArmy/11-Ensiferum-NeitoPohjolanmp3,0.3048751666047434, C, major,0.08696609423161603,0.17079322900986826,0.18754482994874255
6731,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-Fiction/02TheLesserFaithmp3,0.3046020300329655, B, minor,0.11668868339938353,0.14135917085281421,0.18754996142838776
6732,music/Songs/Metal/Metal&Thrash/LordOfTheLost-Morganamp3,0.30977986398055685, C, minor,0.0772787318361955,0.17561683822413052,0.1875584780136276
6733,music/NewAge/Erich_Netherton-The_Welcoming_The_Forgottenmp3,0.24759472792059292, C#, minor,0.2468075737560546,0.06831749285410463,0.18757326484358405
6734,music/Blues/Kirk_Lorange-Come_a_long_Waymp3,0.4058741263072324, D, major,0.07155438132981065,0.08530135068718489,0.18757661944140933
6735,music/Metal&Rock/Compilations/RelapseRecords-RelapseSampler2017/17SteveMoore-WelcometoTSCmp3,0.32630167810813837, D, major,0.07287538529282254,0.16358758614588723,0.18758821651561605
6736,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-DeceiverOfTheGods/08_Helmp3,0.2914638347873933, D, minor,0.08388375165125496,0.18742676009059633,0.18759144884308152
6737,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Endgame/12Endgamemp3,0.3192099115335319, D#, minor,0.0667107001321004,0.17687760554034326,0.1875994057353252
6738,music/Metal&Rock/AlternativeMetal/Mastodon-OnceMore'RoundTheSun/08_Mastodon_AuntLisamp3,0.32331503132719336, G, minor,0.08036107441655659,0.15914108293878204,0.18760572956084398
6739,music/EasyListening&Vocals/EX-PLOSION-Love_Me_Againmp3,0.30192857941507595, C, major,0.09379128137384413,0.1671734636130194,0.18763110813397985
6740,music/Metal&Rock/Metalcore/BringMeTheHorizon-ThatsTheSpirit/10_BringMeTheHorizon_Blasphemymp3,0.31572844973532666, C#, major,0.11492734478203434,0.13224153247537002,0.18763244233091037
